date;00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2023-01-04;925.380031;880.272207;780.789429;773.308700;801.110275;912.540002;894.452194;930.404471;963.230398;953.181694;848.004502;912.316652;903.161106;890.097727;895.680377;890.321000;902.379546;962.002293;807.027873;743.720644;693.700100;639.325056;423.611471;344.114546
2023-01-05;335.879555;314.852120;309.595264;310.490048;320.220813;445.155029;701.286971;956.635933;1046.226203;1207.063594;1440.043000;1561.845461;1565.760208;1594.728806;1671.009053;1735.880926;1885.645387;2125.447533;2125.112000;1942.911686;1790.127274;1662.284920;1578.958194;1420.469600
2023-01-06;1206.970169;1138.183777;1088.986374;926.983675;922.367940;946.009729;1094.840500;1170.269066;1221.605603;1237.479337;1239.956109;1245.697723;1237.366825;1138.071175;1272.829457;1382.594957;1526.809904;1696.805771;1599.874391;1350.059337;1207.082771;1137.283126;835.906500;807.648897
2023-01-07;806.860837;787.271940;787.384543;798.755066;831.178163;847.277103;876.097560;855.270271;900.414874;1093.151777;1098.780777;970.439566;965.823831;1033.371831;906.381603;888.706543;899.851940;885.779440;882.402006;837.482609;754.060874;675.367443;549.390389;404.162223
2023-01-08;275.145531;104.699400;102.447800;46.833280;62.819640;111.679360;101.547160;185.419249;304.866640;327.382640;396.506771;529.126000;529.126000;551.191669;618.176780;714.770443;744.266391;778.941043;787.046825;738.749994;686.512840;646.321780;563.125160;521.132831
2023-01-09;772.971851;720.798446;674.894869;441.234360;530.018640;772.412018;1170.653738;1437.118571;1649.394798;1803.227738;1725.751429;1738.850738;1528.142096;1499.816238;1557.587464;1638.982429;1756.092667;1843.757202;1828.754595;1765.609166;1624.203798;1507.205464;938.672595;902.285595
2023-01-10;851.478649;895.144151;882.492366;896.375756;931.084353;1019.087192;1485.189128;1678.773244;1797.342028;1744.047696;1678.773244;1588.866978;1568.265819;1567.146122;1588.978874;1594.577024;1559.756531;1599.167551;1534.788826;1359.902587;1182.777121;968.815828;888.426383;624.417651
2023-01-11;474.026938;312.747259;283.874811;254.551231;287.483867;300.002780;547.448693;806.285644;820.045182;789.029857;776.962076;781.473418;776.623749;753.390474;784.067382;856.135798;866.624527;835.496487;846.774787;766.811594;734.894073;676.810760;562.899953;488.575956
2023-01-12;224.107229;62.565150;52.870370;1.127300;30.775290;281.148631;405.940707;676.154540;734.774140;733.083179;747.399934;752.134571;750.781777;798.692027;831.496503;1047.148959;1090.099066;1239.353643;1314.657294;1108.925044;835.103863;839.838500;753.487275;478.989793
2023-01-13;367.291381;246.098747;186.121323;207.726677;279.294496;341.184896;631.169552;965.152622;1075.767657;1105.362578;1041.784247;955.700304;861.176773;809.864027;848.011019;920.704096;959.976345;1090.396343;1082.519326;1024.792496;955.812855;865.227781;860.951751;768.566274
2023-01-14;559.376677;497.823895;510.989648;475.430800;469.241771;469.016704;507.501257;600.899543;603.487675;640.171781;750.786827;737.733545;735.820581;705.438021;753.487477;832.369627;854.200093;828.543630;782.182151;705.663077;579.856773;491.522304;450.674629;397.448896
2023-01-15;308.326720;306.413744;273.217995;146.286400;89.797344;54.576080;68.079440;113.540752;157.876784;214.590896;200.637424;131.657760;77.981904;67.966912;68.529552;214.928480;308.664304;347.711520;310.689819;291.447520;140.322416;233.945723;349.286923;364.365675
2023-01-16;398.482852;407.275436;407.275436;434.780325;471.303236;513.913275;753.115702;976.536641;1007.085105;1025.346589;1112.933959;1120.261016;1014.525000;1238.847773;1542.754361;1591.338802;1647.363139;1464.410520;1002.238020;902.250911;742.970520;672.855514;577.602923;524.396700
2023-01-17;531.862061;484.577889;475.662773;460.427989;469.681689;516.288750;679.018427;799.767984;827.980484;819.516734;834.525716;859.352773;902.348589;847.616361;814.889839;852.807450;857.998539;863.979577;828.996089;758.239173;678.679889;606.343050;535.134677;489.091900
2023-01-18;445.263953;432.861412;432.302704;428.168520;477.108461;581.804145;746.389834;893.544806;922.484138;921.925507;1004.721098;1105.617791;1228.302855;1335.680201;1381.715055;1483.840834;1600.380360;1663.510736;1536.132735;1420.598779;1351.658306;1339.702672;919.467326;846.616061
2023-01-19;931.969726;926.616186;922.377877;947.138214;1035.472327;1170.650357;1318.543137;1668.756690;1783.747191;1738.576460;1726.642351;1546.182035;1633.623862;1685.932873;1732.665222;1899.741611;2011.274611;1937.885875;1746.718324;1690.282648;1624.478078;1602.283123;1327.242700;1184.591982
2023-01-20;1092.990784;1004.113415;943.373073;923.275217;939.353482;1004.336692;1667.902446;1674.155092;1696.039383;1786.368401;2267.266408;2155.388042;1690.903342;1671.698671;1693.136409;1671.028775;1671.363717;1698.384216;1724.399842;1672.033625;1085.509921;999.870558;907.420152;836.965869
2023-01-21;767.739802;747.865223;752.554722;765.060027;772.875921;778.570348;780.580150;1076.130857;1594.879975;1857.269225;1800.883417;1696.262738;1595.438284;1463.350408;1465.136921;1480.991909;1571.655724;1941.903738;1949.496367;1564.063262;1501.871349;1444.145725;1204.422518;1004.001738
2023-01-22;886.540722;883.972613;815.751408;797.774942;781.696677;698.848645;685.784988;724.864238;718.723268;892.570092;1004.671723;1339.860000;1212.461600;1339.636723;1560.713579;1700.282329;1850.458270;2077.229542;2186.316533;2135.513474;1283.697546;619.461940;596.460988;567.095756
2023-01-23;1113.608972;546.909166;527.007442;534.011938;544.240796;651.865940;1550.113364;2440.689260;2778.685514;2911.326922;2692.741099;2480.492797;2380.428097;2361.304610;2364.195301;2356.857190;2419.564390;2681.622799;2667.057860;1271.933542;786.397392;566.255019;514.666118;464.411391
2023-01-24;305.680241;303.571325;303.682331;306.235205;313.116884;338.645745;577.839981;1493.881661;1368.457366;2165.068448;2564.206534;2473.523642;2343.770464;2213.240233;2315.466706;2339.663527;2412.920294;2686.079000;1565.251534;916.818678;317.667701;302.350380;278.042464;229.759661
2023-01-25;150.858925;100.201500;50.991430;45.647350;67.691680;124.472530;289.359665;310.847320;324.764195;327.213554;324.207531;323.650845;317.193415;313.408025;318.640781;323.650845;333.782330;342.577795;356.494670;354.713321;351.039266;367.962164;347.476524;334.116335
2023-01-26;433.863966;446.604937;446.940259;444.034399;447.052000;467.616392;1060.742678;1418.719544;1455.266101;1448.560254;1466.554097;1466.442401;1471.695106;1410.784383;1388.655275;1461.412932;1486.559607;1501.424097;1506.453399;1453.254278;1232.522353;1190.611228;771.276485;682.648426
2023-01-27;880.720426;918.276673;1026.460826;1064.577557;1226.685714;1381.058474;1652.359801;1974.221947;2186.106000;2233.079274;2133.639534;2064.020399;1988.683801;1681.395739;1501.014001;1500.901960;2040.141339;2149.334587;1455.498186;1405.498030;951.909073;555.158816;358.072963;328.476429
2023-01-28;304.597436;327.467457;319.619908;310.090728;309.642307;295.740893;296.637757;321.749971;338.341944;350.449608;397.871314;428.925186;421.638199;401.682986;392.378000;391.369028;425.225644;572.311329;427.579901;388.566328;354.485507;345.404737;337.669307;329.149099
